{'application_name': 'simpoint', 'optimization_objectives': ['performance', 'energy'], 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 500}, 'optimization_iterations': 0, 'evaluations_per_optimization_iteration': 10, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'input_parameters': {'rob_size': {'parameter_type': 'ordinal', 'values': [16, 32, 64, 128, 256, 512], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'lq_size': {'parameter_type': 'ordinal', 'values': [4, 16, 64, 128, 256], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'sq_size': {'parameter_type': 'ordinal', 'values': [4, 16, 64, 128, 256], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'p_width': {'parameter_type': 'integer', 'values': [4, 12], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'interval': {'parameter_type': 'ordinal', 'values': [16000000], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'log_file': 'hypermapper_logfile.log', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'hypermapper_mode': {'mode': 'default'}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_data_file': 'output_samples.csv', 'output_pareto_file': 'output_pareto.csv', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'optimization_method': 'bayesian_optimization', 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 500 .......
rob_size,lq_size,sq_size,p_width,interval,performance,energy,Timestamp
Total iteration time     0.2972 sec
End of training - Time       0.01 sec
Model fitting time     0.0138 sec
Total RS time     0.0014 sec
Optimization function time     0.0828 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1048 sec
MSLS time     0.1116 sec
Local search time     0.1970 sec
Total iteration time     0.5094 sec
End of training - Time       0.01 sec
Model fitting time     0.0144 sec
Total RS time     0.0014 sec
Optimization function time     0.0816 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1003 sec
MSLS time     0.1080 sec
Local search time     0.1920 sec
Total iteration time     0.7173 sec
End of training - Time       0.02 sec
Model fitting time     0.0213 sec
Total RS time     0.0014 sec
Optimization function time     0.0802 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1040 sec
MSLS time     0.1092 sec
Local search time     0.1918 sec
Total iteration time     0.9318 sec
End of training - Time       0.01 sec
Model fitting time     0.0133 sec
Total RS time     0.0012 sec
Optimization function time     0.0775 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0914 sec
MSLS time     0.0964 sec
Local search time     0.1759 sec
Total iteration time     1.1224 sec
End of training - Time       0.01 sec
Model fitting time     0.0140 sec
Total RS time     0.0014 sec
Optimization function time     0.0801 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0983 sec
MSLS time     0.1072 sec
Local search time     0.1896 sec
Total iteration time     1.3314 sec
End of training - Time       0.03 sec
Model fitting time     0.0256 sec
Total RS time     0.0013 sec
Optimization function time     0.0789 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0995 sec
MSLS time     0.1044 sec
Local search time     0.1855 sec
Total iteration time     1.5438 sec
End of training - Time       0.01 sec
Model fitting time     0.0147 sec
Total RS time     0.2648 sec
Optimization function time     0.0778 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0930 sec
MSLS time     0.0979 sec
Local search time     0.4415 sec
Total iteration time     2.0015 sec
End of training - Time       0.01 sec
Model fitting time     0.0146 sec
Total RS time     0.0014 sec
Optimization function time     0.0766 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0901 sec
MSLS time     0.0949 sec
Local search time     0.1736 sec
rob_size,lq_size,sq_size,p_width,interval,performance,energy,Timestamp
128,256,16,7,4000000,0.5207428631851999,6.164657986698727,2345411
256,256,16,10,4000000,0.48823946299200005,6.331639572971239,2345411
256,256,16,11,4000000,0.4916614822875999,6.522706909721173,2345411
16,256,4,11,4000000,1.4013438748151998,16.52872977393276,2345411
16,256,16,12,4000000,1.4081219723216998,16.923398987831515,2345411
16,128,16,12,4000000,1.4081219723216998,16.894309077506765,2345411
16,128,16,11,4000000,1.4009838667077,16.49720307052521,2345411
256,64,64,12,4000000,0.49099266872689995,6.662515375909757,2345411
16,128,16,10,4000000,1.4021692727409,16.197376170586555,2345411
16,128,64,12,4000000,1.4080698969906997,16.908703840855953,2345411

Black box function time   794.2622 sec
Total iteration time   796.4561 sec
Starting optimization iteration 3
End of training - Time       0.04 sec
Model fitting time     0.0447 sec
Total RS time     0.0033 sec
Optimization function time     0.1334 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1171 sec
MSLS time     0.1239 sec
Local search time     0.2620 sec
Total iteration time     0.3088 sec
End of training - Time       0.02 sec
Model fitting time     0.0165 sec
Total RS time     0.0012 sec
Optimization function time     0.0795 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1061 sec
MSLS time     0.1223 sec
Local search time     0.2041 sec
Total iteration time     0.5308 sec
End of training - Time       0.02 sec
Model fitting time     0.0165 sec
Total RS time     0.0015 sec
Optimization function time     0.0806 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0959 sec
MSLS time     0.1051 sec
Local search time     0.1882 sec
Total iteration time     0.7370 sec
End of training - Time       0.02 sec
Model fitting time     0.0158 sec
Total RS time     0.0015 sec
Optimization function time     0.0807 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0988 sec
MSLS time     0.1037 sec
Local search time     0.1866 sec
Total iteration time     0.9405 sec
End of training - Time       0.02 sec
Model fitting time     0.0156 sec
Total RS time     0.0013 sec
Optimization function time     0.0817 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1051 sec
MSLS time     0.1130 sec
Local search time     0.1969 sec
Total iteration time     1.1543 sec
End of training - Time       0.02 sec
Model fitting time     0.0165 sec
Total RS time     0.0013 sec
Optimization function time     0.0798 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0966 sec
MSLS time     0.1014 sec
Local search time     0.1831 sec
Total iteration time     1.3552 sec
End of training - Time       0.02 sec
Model fitting time     0.0170 sec
Total RS time     0.0013 sec
Optimization function time     0.0806 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1022 sec
MSLS time     0.1069 sec
Local search time     0.1896 sec
Total iteration time     1.5631 sec
End of training - Time       0.02 sec
Model fitting time     0.0168 sec
Total RS time     0.0013 sec
Optimization function time     0.0802 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0857 sec
MSLS time     0.1006 sec
Local search time     0.1829 sec
Total iteration time     1.7641 sec
End of training - Time       0.02 sec
Model fitting time     0.0182 sec
Total RS time     0.0015 sec
Optimization function time     0.0814 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0978 sec
MSLS time     0.1126 sec
Local search time     0.1966 sec
Total iteration time     1.9804 sec
End of training - Time       0.02 sec
Model fitting time     0.0176 sec
Total RS time     0.0013 sec
Optimization function time     0.0797 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0995 sec
MSLS time     0.1098 sec
Local search time     0.1918 sec
rob_size,lq_size,sq_size,p_width,interval,performance,energy,Timestamp
128,256,4,12,4000000,0.5146056936657999,6.8338809027561815,3100857
256,256,4,12,4000000,0.49360465882039994,6.700436423668502,3100857
512,256,4,12,4000000,0.49360465882039994,6.8121096177613865,3100857
256,256,4,11,4000000,0.49136404948819995,6.519740725678082,3100857
128,256,4,11,4000000,0.5120164299419999,6.65072319098745,3100857
512,256,16,12,4000000,0.4911789877584,6.787792372526459,3100857
512,256,4,11,4000000,0.49136404948819995,6.621460446318223,3100857
512,256,64,11,4000000,0.4913805367747999,6.628894788265513,3100857
512,256,64,12,4000000,0.4909732674337999,6.792972143894959,3100857
512,256,128,11,4000000,0.4931022252899,6.653279896934039,3100857

Black box function time   753.2533 sec
Total iteration time   755.4455 sec
Starting optimization iteration 4
End of training - Time       0.05 sec
Model fitting time     0.0529 sec
Total RS time     0.0031 sec
Optimization function time     0.1341 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0967 sec
MSLS time     0.1087 sec
Local search time     0.2469 sec
Total iteration time     0.3019 sec
End of training - Time       0.02 sec
Model fitting time     0.0246 sec
Total RS time     0.0018 sec
Optimization function time     0.0895 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0954 sec
MSLS time     0.1009 sec
Local search time     0.1937 sec
Total iteration time     0.5216 sec
End of training - Time       0.02 sec
Model fitting time     0.0187 sec
0.08417293734700448 < 0.1 random sampling a configuration to run
Local search time     0.0002 sec
Total iteration time     0.5413 sec
End of training - Time       0.02 sec
Model fitting time     0.0176 sec
Total RS time     0.0012 sec
Optimization function time     0.0813 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0970 sec
MSLS time     0.1026 sec
Local search time     0.1859 sec
Total iteration time     0.7462 sec
End of training - Time       0.02 sec
Model fitting time     0.0191 sec
Total RS time     0.0013 sec
Optimization function time     0.0848 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1134 sec
MSLS time     0.1195 sec
Local search time     0.2068 sec
Total iteration time     0.9735 sec
End of training - Time       0.02 sec
Model fitting time     0.0192 sec
Total RS time     0.0015 sec
Optimization function time     0.0831 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1100 sec
MSLS time     0.1177 sec
Local search time     0.2034 sec
Total iteration time     1.1976 sec
End of training - Time       0.02 sec
Model fitting time     0.0192 sec
Total RS time     0.0013 sec
Optimization function time     0.0805 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1059 sec
MSLS time     0.1122 sec
Local search time     0.1950 sec
Total iteration time     1.4133 sec
End of training - Time       0.02 sec
Model fitting time     0.0200 sec
Total RS time     0.0015 sec
Optimization function time     0.0809 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0890 sec
MSLS time     0.0940 sec
Local search time     0.1771 sec
Total iteration time     1.6115 sec
End of training - Time       0.02 sec
Model fitting time     0.0201 sec
Total RS time     0.0013 sec
Optimization function time     0.0814 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.0931 sec
MSLS time     0.1065 sec
Local search time     0.1902 sec
Total iteration time     1.8232 sec
End of training - Time       0.03 sec
Model fitting time     0.0261 sec
Total RS time     0.0014 sec
Optimization function time     0.0826 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.1016 sec
MSLS time     0.1066 sec
Local search time     0.1917 sec
rob_size,lq_size,sq_size,p_width,interval,performance,energy,Timestamp
512,256,128,7,4000000,0.48269735106269995,5.918680189683161,3850614
512,4,256,7,4000000,0.9414142860205,10.69533880296943,3850614
128,128,16,4,4000000,0.6602852743047,7.134317179769573,3850614
512,16,128,7,4000000,0.48274302936849994,5.894391245000152,3850614
512,4,128,7,4000000,0.9414142860205,10.671333122931918,3850614
512,16,64,7,4000000,0.4827425329194,5.8861767346878135,3850614
512,4,64,7,4000000,0.9414142860205,10.658714632232066,3850614
512,16,256,7,4000000,0.48274302936849994,5.9100919332882755,3850614
512,256,256,7,4000000,0.48269735106269995,5.934382834342871,3850614
512,128,256,12,4000000,0.4940284570697,6.835606888822098,3850614

Black box function time   747.7131 sec
Total iteration time   749.7549 sec
End of BO phase - Time  3085.9102 sec
End of Bayesian Optimization
Total script time    3850.62 sec
End of HyperMapper
